    energy      energy-dH0       rate(s-1)     lifetime(s)
  165700.0   155033.6     2.059099e11    4.856494e-12
  165710.0   155043.6     2.059336e11    4.855934e-12
  165720.0   155053.6     2.059573e11    4.855376e-12
  165730.0   155063.6     2.059810e11    4.854817e-12
  165740.0   155073.6     2.060047e11    4.854258e-12
  165750.0   155083.6     2.060284e11    4.853699e-12
  165760.0   155093.6     2.060521e11    4.853141e-12
  165770.0   155103.6     2.060758e11    4.852582e-12
  165780.0   155113.6     2.060995e11    4.852024e-12
  165790.0   155123.6     2.061233e11    4.851466e-12
  165800.0   155133.6     2.061470e11    4.850908e-12
  165810.0   155143.6     2.061707e11    4.850350e-12
  165820.0   155153.6     2.061944e11    4.849793e-12
  165830.0   155163.6     2.062181e11    4.849235e-12
  165840.0   155173.6     2.062418e11    4.848678e-12
  165850.0   155183.6     2.062655e11    4.848120e-12
  165860.0   155193.6     2.062892e11    4.847563e-12
  165870.0   155203.6     2.063129e11    4.847006e-12
  165880.0   155213.6     2.063366e11    4.846449e-12
  165890.0   155223.6     2.063604e11    4.845892e-12
  165900.0   155233.6     2.063841e11    4.845335e-12
  165910.0   155243.6     2.064078e11    4.844779e-12
  165920.0   155253.6     2.064315e11    4.844222e-12
  165930.0   155263.6     2.064552e11    4.843666e-12
  165940.0   155273.6     2.064789e11    4.843110e-12
  165950.0   155283.6     2.065026e11    4.842554e-12
  165960.0   155293.6     2.065263e11    4.841998e-12
  165970.0   155303.6     2.065500e11    4.841442e-12
  165980.0   155313.6     2.065738e11    4.840886e-12
  165990.0   155323.6     2.065975e11    4.840331e-12
  166000.0   155333.6     2.066212e11    4.839775e-12
  166010.0   155343.6     2.066449e11    4.839220e-12
  166020.0   155353.6     2.066686e11    4.838664e-12
  166030.0   155363.6     2.066923e11    4.838109e-12
  166040.0   155373.6     2.067160e11    4.837554e-12
  166050.0   155383.6     2.067397e11    4.837000e-12
  166060.0   155393.6     2.067634e11    4.836445e-12
  166070.0   155403.6     2.067872e11    4.835890e-12
  166080.0   155413.6     2.068109e11    4.835336e-12
  166090.0   155423.6     2.068346e11    4.834781e-12
  166100.0   155433.6     2.068583e11    4.834227e-12
  166110.0   155443.6     2.068820e11    4.833673e-12
  166120.0   155453.6     2.069057e11    4.833119e-12
  166130.0   155463.6     2.069294e11    4.832565e-12
  166140.0   155473.6     2.069531e11    4.832012e-12
  166150.0   155483.6     2.069769e11    4.831458e-12
  166160.0   155493.6     2.070006e11    4.830905e-12
  166170.0   155503.6     2.070243e11    4.830351e-12
  166180.0   155513.6     2.070480e11    4.829798e-12
  166190.0   155523.6     2.070717e11    4.829245e-12
  166200.0   155533.6     2.070954e11    4.828692e-12
  166210.0   155543.6     2.071191e11    4.828139e-12
  166220.0   155553.6     2.071429e11    4.827586e-12
  166230.0   155563.6     2.071666e11    4.827034e-12
  166240.0   155573.6     2.071903e11    4.826481e-12
  166250.0   155583.6     2.072140e11    4.825929e-12
  166260.0   155593.6     2.072377e11    4.825377e-12
  166270.0   155603.6     2.072614e11    4.824824e-12
  166280.0   155613.6     2.072851e11    4.824273e-12
  166290.0   155623.6     2.073089e11    4.823721e-12
  166300.0   155633.6     2.073326e11    4.823169e-12
  166310.0   155643.6     2.073563e11    4.822617e-12
  166320.0   155653.6     2.073800e11    4.822066e-12
  166330.0   155663.6     2.074037e11    4.821514e-12
  166340.0   155673.6     2.074274e11    4.820963e-12
  166350.0   155683.6     2.074511e11    4.820412e-12
  166360.0   155693.6     2.074749e11    4.819861e-12
  166370.0   155703.6     2.074986e11    4.819310e-12
  166380.0   155713.6     2.075223e11    4.818759e-12
  166390.0   155723.6     2.075460e11    4.818209e-12
  166400.0   155733.6     2.075697e11    4.817658e-12
  166410.0   155743.6     2.075934e11    4.817108e-12
  166420.0   155753.6     2.076172e11    4.816558e-12
  166430.0   155763.6     2.076409e11    4.816008e-12
  166440.0   155773.6     2.076646e11    4.815458e-12
  166450.0   155783.6     2.076883e11    4.814908e-12
  166460.0   155793.6     2.077120e11    4.814358e-12
  166470.0   155803.6     2.077357e11    4.813808e-12
  166480.0   155813.6     2.077595e11    4.813259e-12
  166490.0   155823.6     2.077832e11    4.812709e-12
  166500.0   155833.6     2.078069e11    4.812160e-12
  166510.0   155843.6     2.078306e11    4.811611e-12
  166520.0   155853.6     2.078543e11    4.811062e-12
  166530.0   155863.6     2.078780e11    4.810513e-12
  166540.0   155873.6     2.079018e11    4.809964e-12
  166550.0   155883.6     2.079255e11    4.809416e-12
  166560.0   155893.6     2.079492e11    4.808867e-12
  166570.0   155903.6     2.079729e11    4.808319e-12
  166580.0   155913.6     2.079966e11    4.807770e-12
  166590.0   155923.6     2.080203e11    4.807222e-12
  166600.0   155933.6     2.080441e11    4.806674e-12
  166610.0   155943.6     2.080678e11    4.806126e-12
  166620.0   155953.6     2.080915e11    4.805578e-12
  166630.0   155963.6     2.081152e11    4.805031e-12
  166640.0   155973.6     2.081389e11    4.804483e-12
  166650.0   155983.6     2.081627e11    4.803936e-12
  166660.0   155993.6     2.081864e11    4.803388e-12
  166670.0   156003.6     2.082101e11    4.802841e-12
  166680.0   156013.6     2.082338e11    4.802294e-12
  166690.0   156023.6     2.082575e11    4.801747e-12
  166700.0   156033.6     2.082812e11    4.801200e-12
  166710.0   156043.6     2.083050e11    4.800654e-12
  166720.0   156053.6     2.083287e11    4.800107e-12
  166730.0   156063.6     2.083524e11    4.799561e-12
  166740.0   156073.6     2.083761e11    4.799014e-12
  166750.0   156083.6     2.083998e11    4.798468e-12
  166760.0   156093.6     2.084236e11    4.797922e-12
  166770.0   156103.6     2.084473e11    4.797376e-12
  166780.0   156113.6     2.084710e11    4.796830e-12
  166790.0   156123.6     2.084947e11    4.796285e-12
  166800.0   156133.6     2.085184e11    4.795739e-12
  166810.0   156143.6     2.085422e11    4.795194e-12
  166820.0   156153.6     2.085659e11    4.794648e-12
  166830.0   156163.6     2.085896e11    4.794103e-12
  166840.0   156173.6     2.086133e11    4.793558e-12
  166850.0   156183.6     2.086370e11    4.793013e-12
  166860.0   156193.6     2.086608e11    4.792468e-12
  166870.0   156203.6     2.086845e11    4.791923e-12
  166880.0   156213.6     2.087082e11    4.791379e-12
  166890.0   156223.6     2.087319e11    4.790834e-12
  166900.0   156233.6     2.087556e11    4.790290e-12
  166910.0   156243.6     2.087794e11    4.789745e-12
  166920.0   156253.6     2.088031e11    4.789201e-12
  166930.0   156263.6     2.088268e11    4.788657e-12
  166940.0   156273.6     2.088505e11    4.788113e-12
  166950.0   156283.6     2.088742e11    4.787570e-12
  166960.0   156293.6     2.088980e11    4.787026e-12
  166970.0   156303.6     2.089217e11    4.786482e-12
  166980.0   156313.6     2.089454e11    4.785939e-12
  166990.0   156323.6     2.089691e11    4.785396e-12
  167000.0   156333.6     2.089929e11    4.784853e-12
  167010.0   156343.6     2.090166e11    4.784310e-12
  167020.0   156353.6     2.090403e11    4.783767e-12
  167030.0   156363.6     2.090640e11    4.783224e-12
  167040.0   156373.6     2.090877e11    4.782681e-12
  167050.0   156383.6     2.091115e11    4.782139e-12
  167060.0   156393.6     2.091352e11    4.781596e-12
  167070.0   156403.6     2.091589e11    4.781054e-12
  167080.0   156413.6     2.091826e11    4.780512e-12
  167090.0   156423.6     2.092064e11    4.779970e-12
  167100.0   156433.6     2.092301e11    4.779428e-12
  167110.0   156443.6     2.092538e11    4.778886e-12
  167120.0   156453.6     2.092775e11    4.778344e-12
  167130.0   156463.6     2.093012e11    4.777802e-12
  167140.0   156473.6     2.093250e11    4.777261e-12
  167150.0   156483.6     2.093487e11    4.776720e-12
  167160.0   156493.6     2.093724e11    4.776178e-12
  167170.0   156503.6     2.093961e11    4.775637e-12
  167180.0   156513.6     2.094199e11    4.775096e-12
  167190.0   156523.6     2.094436e11    4.774555e-12
  167200.0   156533.6     2.094673e11    4.774015e-12
  167210.0   156543.6     2.094910e11    4.773474e-12
  167220.0   156553.6     2.095148e11    4.772934e-12
  167230.0   156563.6     2.095385e11    4.772393e-12
  167240.0   156573.6     2.095622e11    4.771853e-12
  167250.0   156583.6     2.095859e11    4.771313e-12
  167260.0   156593.6     2.096097e11    4.770773e-12
  167270.0   156603.6     2.096334e11    4.770233e-12
  167280.0   156613.6     2.096571e11    4.769693e-12
  167290.0   156623.6     2.096808e11    4.769153e-12
  167300.0   156633.6     2.097045e11    4.768614e-12
  167310.0   156643.6     2.097283e11    4.768074e-12
  167320.0   156653.6     2.097520e11    4.767535e-12
  167330.0   156663.6     2.097757e11    4.766996e-12
  167340.0   156673.6     2.097994e11    4.766457e-12
  167350.0   156683.6     2.098232e11    4.765918e-12
  167360.0   156693.6     2.098469e11    4.765379e-12
  167370.0   156703.6     2.098706e11    4.764840e-12
  167380.0   156713.6     2.098943e11    4.764302e-12
  167390.0   156723.6     2.099181e11    4.763763e-12
  167400.0   156733.6     2.099418e11    4.763225e-12
  167410.0   156743.6     2.099655e11    4.762687e-12
  167420.0   156753.6     2.099893e11    4.762149e-12
  167430.0   156763.6     2.100130e11    4.761611e-12
  167440.0   156773.6     2.100367e11    4.761073e-12
  167450.0   156783.6     2.100604e11    4.760535e-12
  167460.0   156793.6     2.100842e11    4.759997e-12
  167470.0   156803.6     2.101079e11    4.759460e-12
  167480.0   156813.6     2.101316e11    4.758922e-12
  167490.0   156823.6     2.101553e11    4.758385e-12
  167500.0   156833.6     2.101791e11    4.757848e-12
  167510.0   156843.6     2.102028e11    4.757311e-12
  167520.0   156853.6     2.102265e11    4.756774e-12
  167530.0   156863.6     2.102502e11    4.756237e-12
  167540.0   156873.6     2.102740e11    4.755700e-12
  167550.0   156883.6     2.102977e11    4.755164e-12
  167560.0   156893.6     2.103214e11    4.754627e-12
  167570.0   156903.6     2.103451e11    4.754091e-12
  167580.0   156913.6     2.103689e11    4.753555e-12
  167590.0   156923.6     2.103926e11    4.753019e-12
  167600.0   156933.6     2.104163e11    4.752483e-12
  167610.0   156943.6     2.104401e11    4.751947e-12
  167620.0   156953.6     2.104638e11    4.751411e-12
  167630.0   156963.6     2.104875e11    4.750876e-12
  167640.0   156973.6     2.105112e11    4.750340e-12
  167650.0   156983.6     2.105350e11    4.749805e-12
  167660.0   156993.6     2.105587e11    4.749270e-12
  167670.0   157003.6     2.105824e11    4.748734e-12
  167680.0   157013.6     2.106061e11    4.748199e-12
  167690.0   157023.6     2.106299e11    4.747665e-12
  167700.0   157033.6     2.106536e11    4.747130e-12
  167710.0   157043.6     2.106773e11    4.746595e-12
  167720.0   157053.6     2.107011e11    4.746061e-12
  167730.0   157063.6     2.107248e11    4.745526e-12
  167740.0   157073.6     2.107485e11    4.744992e-12
  167750.0   157083.6     2.107722e11    4.744458e-12
  167760.0   157093.6     2.107960e11    4.743924e-12
  167770.0   157103.6     2.108197e11    4.743390e-12
  167780.0   157113.6     2.108434e11    4.742856e-12
  167790.0   157123.6     2.108672e11    4.742322e-12
  167800.0   157133.6     2.108909e11    4.741789e-12
  167810.0   157143.6     2.109146e11    4.741255e-12
  167820.0   157153.6     2.109383e11    4.740722e-12
  167830.0   157163.6     2.109621e11    4.740188e-12
  167840.0   157173.6     2.109858e11    4.739655e-12
  167850.0   157183.6     2.110095e11    4.739122e-12
  167860.0   157193.6     2.110333e11    4.738589e-12
  167870.0   157203.6     2.110570e11    4.738057e-12
  167880.0   157213.6     2.110807e11    4.737524e-12
  167890.0   157223.6     2.111045e11    4.736992e-12
  167900.0   157233.6     2.111282e11    4.736459e-12
  167910.0   157243.6     2.111519e11    4.735927e-12
  167920.0   157253.6     2.111756e11    4.735395e-12
  167930.0   157263.6     2.111994e11    4.734863e-12
  167940.0   157273.6     2.112231e11    4.734331e-12
  167950.0   157283.6     2.112468e11    4.733799e-12
  167960.0   157293.6     2.112706e11    4.733267e-12
  167970.0   157303.6     2.112943e11    4.732736e-12
  167980.0   157313.6     2.113180e11    4.732204e-12
  167990.0   157323.6     2.113418e11    4.731673e-12
  168000.0   157333.6     2.113655e11    4.731141e-12
  168010.0   157343.6     2.113892e11    4.730610e-12
  168020.0   157353.6     2.114129e11    4.730079e-12
  168030.0   157363.6     2.114367e11    4.729548e-12
  168040.0   157373.6     2.114604e11    4.729018e-12
  168050.0   157383.6     2.114841e11    4.728487e-12
  168060.0   157393.6     2.115079e11    4.727957e-12
  168070.0   157403.6     2.115316e11    4.727426e-12
  168080.0   157413.6     2.115553e11    4.726896e-12
  168090.0   157423.6     2.115791e11    4.726366e-12
  168100.0   157433.6     2.116028e11    4.725836e-12
  168110.0   157443.6     2.116265e11    4.725306e-12
  168120.0   157453.6     2.116503e11    4.724776e-12
  168130.0   157463.6     2.116740e11    4.724246e-12
  168140.0   157473.6     2.116977e11    4.723716e-12
  168150.0   157483.6     2.117215e11    4.723187e-12
  168160.0   157493.6     2.117452e11    4.722658e-12
  168170.0   157503.6     2.117689e11    4.722128e-12
  168180.0   157513.6     2.117926e11    4.721599e-12
  168190.0   157523.6     2.118164e11    4.721070e-12
  168200.0   157533.6     2.118401e11    4.720541e-12
  168210.0   157543.6     2.118638e11    4.720013e-12
  168220.0   157553.6     2.118876e11    4.719484e-12
  168230.0   157563.6     2.119113e11    4.718955e-12
  168240.0   157573.6     2.119350e11    4.718427e-12
  168250.0   157583.6     2.119588e11    4.717899e-12
  168260.0   157593.6     2.119825e11    4.717370e-12
  168270.0   157603.6     2.120062e11    4.716842e-12
  168280.0   157613.6     2.120300e11    4.716314e-12
  168290.0   157623.6     2.120537e11    4.715787e-12
  168300.0   157633.6     2.120774e11    4.715259e-12
  168310.0   157643.6     2.121012e11    4.714731e-12
  168320.0   157653.6     2.121249e11    4.714204e-12
  168330.0   157663.6     2.121486e11    4.713676e-12
  168340.0   157673.6     2.121724e11    4.713149e-12
  168350.0   157683.6     2.121961e11    4.712622e-12
  168360.0   157693.6     2.122198e11    4.712095e-12
  168370.0   157703.6     2.122436e11    4.711568e-12
  168380.0   157713.6     2.122673e11    4.711041e-12
  168390.0   157723.6     2.122910e11    4.710515e-12
  168400.0   157733.6     2.123148e11    4.709988e-12
  168410.0   157743.6     2.123385e11    4.709462e-12
  168420.0   157753.6     2.123622e11    4.708935e-12
  168430.0   157763.6     2.123860e11    4.708409e-12
  168440.0   157773.6     2.124097e11    4.707883e-12
  168450.0   157783.6     2.124334e11    4.707357e-12
  168460.0   157793.6     2.124572e11    4.706831e-12
  168470.0   157803.6     2.124809e11    4.706305e-12
  168480.0   157813.6     2.125046e11    4.705780e-12
  168490.0   157823.6     2.125284e11    4.705254e-12
  168500.0   157833.6     2.125521e11    4.704729e-12
  168510.0   157843.6     2.125758e11    4.704203e-12
  168520.0   157853.6     2.125996e11    4.703678e-12
  168530.0   157863.6     2.126233e11    4.703153e-12
  168540.0   157873.6     2.126470e11    4.702628e-12
  168550.0   157883.6     2.126708e11    4.702103e-12
  168560.0   157893.6     2.126945e11    4.701579e-12
  168570.0   157903.6     2.127183e11    4.701054e-12
  168580.0   157913.6     2.127420e11    4.700530e-12
  168590.0   157923.6     2.127657e11    4.700005e-12
  168600.0   157933.6     2.127895e11    4.699481e-12
  168610.0   157943.6     2.128132e11    4.698957e-12
  168620.0   157953.6     2.128369e11    4.698433e-12
  168630.0   157963.6     2.128607e11    4.697909e-12
  168640.0   157973.6     2.128844e11    4.697385e-12
  168650.0   157983.6     2.129081e11    4.696861e-12
  168660.0   157993.6     2.129319e11    4.696338e-12
